----------------------- Page 1-----------------------

                                               English index for NEVO online 2013 

English food name → Dutch food name                                                         Code     Name food group 
Milkdrink skimmed milk Becel pro‐activ → Melkdrank magere‐ Becel pro‐acv                             2725     Milk en milkproducts 

Milkshake → Milkshake                                                                                 862     Milk en milkproducts 
Millet boiled → Gierst gekookt                                                                       2159     Cereal products 
Millet raw → Gierst rauw                                                                              847     Cereal products 
Mince beef from butcher raw → Gehakt runder‐ ambachtelijke slagerij rauw                             3204     Meat, meat products and poultry 
Minced beef ball prepared w egg/crumbs → Gehaktbal runder‐ m ei bereid                               1390     Meat, meat products and poultry 
Minced beef ball prepared without egg → Gehaktbal runder‐ z ei bereid                                1601     Meat, meat products and poultry 
Minced beef kofte Turkish prepared → Gehakt runder‐ koe Turks bereid                                 1375     Meat, meat products and poultry 
Minced beef lean raw → Gehakt mager runder‐ rauw                                                     3034     Meat, meat products and poultry 
Minced beef lean shallow fried → Gehakt mager runder‐ rul gebakken                                   3035     Meat, meat products and poultry 
Minced beef raw → Gehakt runder‐ rauw                                                                1405     Meat, meat products and poultry 
Minced beef shallow fried → Gehakt runder‐ rul gebakken                                              1540     Meat, meat products and poultry 
Minced beef/pork ball prep w egg/crumbs → Gehaktbal hoh bereid                                       1568     Meat, meat products and poultry 
Minced beef/pork raw → Gehakt hoh rauw                                                               1434     Meat, meat products and poultry 

                                                                          25 

----------------------- Page 26-----------------------

                                               English index for NEVO online 2013 

Minced beef/pork shallow fried → Gehakt hoh rul gebakken                                   1326     Meat, meat products and poultry 
Minced lamb prepared → Gehakt lams‐ bereid                                                 1576     Meat, meat products and poultry 
Minced lamb raw → Gehakt lams‐/schapen‐ rauw                                               1444     Meat, meat products and poultry 
Minced meat loaf fried → Gehakt gebraden (vleeswaar)                                       1155     Meat, meat products and poultry 
Minced mutton prepared Kofte Turkish → Gehakt schapen‐ koe Turks bereid                    1376     Meat, meat products and poultry 

Minced pork prepared → Gehakt varkens‐ bereid                                              1555     Meat, meat products and poultry 
Minced pork raw → Gehakt varkens‐ rauw                                                     1421     Meat, meat products and poultry 
Minced veal raw → Gehakt kalfs‐ rauw                                                       3017     Meat, meat products and poultry 
Minced veal shallow fried → Gehakt kalfs‐ rul gebakken                                     3029     Meat, meat products and poultry 
Mincemeat vegetarian unprepared → Gehakt ﬁjn‐ vegetarisch onbereid                         2047     Soya prod. and vegetarian foods 
Mineral water average → Bronwater gem                                                      747      Alc. and non‐alc. drinks 
Mineral water Bar le Duc → Bronwater Bar le Duc                                            2074     Alc. and non‐alc. drinks 
Mineral water Chaudfontaine → Bronwater Chaudfontaine                                      1131     Alc. and non‐alc. drinks 
Mineral water Evian → Bronwater Evian                                                      398      Alc. and non‐alc. drinks 
Mineral water Perrier → Bronwater Perrier                                                  406      Alc. and non‐alc. drinks 
Mineral water Sourcy → Bronwater Sourcy                                                    1968     Alc. and non‐alc. drinks 
Mineral water Spa → Bronwater Spa                                                          411      Alc. and non‐alc. drinks 
Mineral water Vittel → Bronwater Viel                                                      420      Alc. and non‐alc. drinks 
Mineral water w sweetner → Bronwater m zoetstof                                            2141     Alc. and non‐alc. drinks 
Miso soya paste → Sojapasta miso                                                           871      Soya prod. and vegetarian foods 
Mix rice/Chines noodles unprepared → Mix voor nasi/bami onbereid                           2671     Herbs and spices 
Mixed nuts and raisins → Studentenhaver                                                    205      Nuts, seeds and snacks 
Mod En+ conc Resource dextrine maltose → Resource dextrine maltose poeder Nestle           2206     Foods for specific dietetic use 

Modular preparation Fantomalt → Fantomalt poeder Nutricia                                  1062     Foods for specific dietetic use 
Modular protein powder Protifar Nutricia → Profar poeder Nutricia                           76      Foods for specific dietetic use 
Monosodium glutamate Ve‐tsin → Monosodium glutamate Ve‐tsin                                1216     Herbs and spices 
Mousse chocolate → Mousse chocolade‐                                                       767      Milk en milkproducts 
Mousse chocolate light → Mousse chocolade‐ light                                           2270     Milk en milkproducts 
Mpc Resource Instant Protein powder → Resource Instant Protein poeder Nestle               1055     Foods for specific dietetic use 

Mr Pku 1 mix Milupa → Pku 1 mix Milupa                                                     3136     Foods for specific dietetic use 
Mr Pku 2 mix Milupa → Pku 2 mix Milupa                                                     3141     Foods for specific dietetic use 
Mr Pku 2 prima Milupa → Pku 2 prima Milupa                                                 3142     Foods for specific dietetic use 
Mr Pku 2 shake choc flavour Milupa → Pku 2 shake chocoladesmaak Milupa                     3143     Foods for specific dietetic use 

Mr Pku 2‐fruta exoticfruit p100ml Milupa → Pku 2‐fruta exoc fruits p 100 ml Milupa         3144     Foods for specific dietetic use 

Mr Pku 2‐fruta red fruits p 100ml Milupa → Pku 2‐fruta red fruits p 100 ml Milupa          3145     Foods for specific dietetic use 

Mr Pku 3 activa Milupa → Pku 3 acva tomatensmaak Milupa                                    3148     Foods for specific dietetic use 
Mr Pku 3 advanta Milupa → Pku 3 advanta Milupa                                             3146     Foods for specific dietetic use 
Mr Pku 3 shake orange flavour Milupa → Pku 3 shake sinaasappelsmaak Milupa                 3147     Foods for specific dietetic use 

Mr Pku Anamix infant Milupa → Pku Anamix infant Milupa                                     3150     Foods for specific dietetic use 
Mr Pku Anamix junior LQ naturel p100 ml → Pku Anamix junior LQ naturel p 100 ml            3151     Foods for specific dietetic use 
Milupa 
Mr Pku Lophlex LQ 10 p 100 ml Milupa → Pku Lophlex LQ 10 p 100 ml Milupa                   3149     Foods for specific dietetic use 

Muesli bar → Mueslireep                                                                    2239     Pastry, cake and biscuits 
Muesli bar with chocolate → Mueslireep m chocolade                                         1509     Pastry, cake and biscuits 
Muesli Country Store Kellogg's → Muesli Country Store Kellogg's                            2008     Cereal products 
Muesli crunchy Cruesli Balans → Muesli krokante Cruesli Balans                             3059     Cereal products 
Muesli crunchy plain/w fruit → Muesli krokante naturel/m fruit                             2366     Cereal products 
Muesli crunchy w chocolate → Muesli krokante m chocolade                                   2676     Cereal products 
Muesli crunchy w nuts → Muesli krokante m noten                                            2675     Cereal products 

                                                                   26 

----------------------- Page 27-----------------------

                                              English index for NEVO online 2013 

Muesli w fruit → Muesli vruchten‐                                                          2809    Cereal products 
Muscatel → Muskaatwijn                                                                     405     Alc. and non‐alc. drinks 
Mushrooms boiled → Champignons gekookt                                                     20      Vegetables 
Mushrooms chanterelle boiled → Cantharellen gekookt                                        18      Vegetables 
Mushrooms chanterelle raw → Cantharellen rauw                                              17      Vegetables 
Mushrooms fried in margarine with salt → Champignons gebakken m zout                       1394    Vegetables 
Mushrooms low sodium tinned → Champignons Na‐ blik/glas                                    1133    Vegetables 
Mushrooms raw → Champignons rauw                                                           19      Vegetables 
Mushrooms tinned → Champignons blik/glas                                                   133     Vegetables 
Mussels boiled → Mosselen gekookt                                                         111      Fish 
Mussels fried → Mosselen gebakken/gefrituurd                                               1583    Fish 
Mussels pickled → Mosselen in zuur glas                                                    1630    Fish 
Mustard → Mosterd                                                                          824     Herbs and spices 
Mustard leaves boiled → Amsoi gekookt                                                      3085    Vegetables 
Mustard leaves raw → Amsoi rauw                                                            673     Vegetables 
Mustard low sodium → Mosterd Na‐                                                           1227    Herbs and spices 
Mutton <10g fat raw av → Schapenvlees <10 g vet gem rauw                                   2058    Meat, meat products and poultry 
Mutton >10g fat raw av → Schapenvlees >10 g vet rauw gem                                   99      Meat, meat products and poultry 
Mwf Comfort AR 1 p 100 ml Kruidvat → Comfort AR 1 p 100 ml Kruidvat                        3159    Foods for specific dietetic use 
Mwf Comfort AR 2 p 100 ml Kruidvat → Comfort AR 2 p 100 ml Kruidvat                        3160    Foods for specific dietetic use 
Mwf Dreumesmelk 2+ Nestle p 100 ml → Dreumesmelk 2+ groeimelk p 100 ml Nestle              3130    Foods for specific dietetic use 

Mwf Extra Care HA 1 p 100 ml Kruidvat → Extra Care HA 1 p 100 ml Kruidvat                  3161    Foods for specific dietetic use 
Mwf Forte 2 p 100 ml Kruidvat → Forte 2 p 100 ml Kruidvat                                  3162    Foods for specific dietetic use 
Mwf Standaard 1 p 100 ml Kruidvat → Standaard 1 zuigelingenmelk p 100 ml Kruidvat          3156    Foods for specific dietetic use 

Mwf Standaard 2 p 100 ml Kruidvat → Standaard 2 opvolgmelk p 100 ml Kruidvat               3157    Foods for specific dietetic use 

Mwf Standaard 3 p 100 ml Kruidvat → Standaard 3 opvolgmelk p 100 ml Kruidvat               3158    Foods for specific dietetic use 

Mwm formula Pepti‐Junior per 100 ml → Pep‐Junior p 100 ml Nutricia                         1249    Foods for specific dietetic use 
Mwmf Enfamil AR 1 Lipil p 100 ml → Enfamil AR 1 Lipil p 100 ml Mead Johnson                2096    Foods for specific dietetic use 

Mwmf Enfamil AR 1 Lipil powder → Enfamil AR 1 Lipil poeder Mead Johnson                    2095    Foods for specific dietetic use 
Mwmf Enfamil AR 2 Lipil p 100 ml → Enfamil AR 2 Lipil p 100 ml Mead Johnson                2098    Foods for specific dietetic use 

Mwmf Enfamil AR 2 Lipil powder → Enfamil AR 2 Lipil poeder Mead Johnson                    2097    Foods for specific dietetic use 
Mwmf Enfamil HA digest w Lipil p100ml → Enfamil HA Digest m Lipil p 100 ml Mead            3011    Foods for specific dietetic use 
Johnson 
Mwmf Enfamil HA Digest w Lipil powder → Enfamil HA Digest m Lipil poeder Mead              3012    Foods for specific dietetic use 
Johnson 
Mwmf Enfamil Premium 1 Lipil → Enfamil Premium 1 Lipil poeder Mead Johnson                 3013    Foods for specific dietetic use 

Mwmf Enfamil Premium 2 Lipil powder → Enfamil Premium 2 Lipil poeder Mead                  3014    Foods for specific dietetic use 
Johnson 
Mwmf Friso 1 Allergy Care p 100 ml → Friso 1 Allergy Care p 100 ml                         2203    Foods for specific dietetic use 
Mwmf Friso 1 Allergy Care powder → Friso 1 Allergy Care poeder                             3120    Foods for specific dietetic use 
Mwmf Friso Comfort 1 p 100 ml → Friso Comfort 1 p 100 ml                                   2211    Foods for specific dietetic use 
Mwmf Friso Comfort 1 powder → Friso Comfort 1 poeder                                       3124    Foods for specific dietetic use 
Mwmf Friso Comfort 2 p 100 ml → Friso Comfort 2 p 100 ml                                   2212    Foods for specific dietetic use 
Mwmf Friso Comfort 2 poeder → Friso Comfort 2 poeder                                       3125    Foods for specific dietetic use 
Mwmf Friso Extra 1 p 100 ml → Friso Extra 1 p 100 ml                                       2213    Foods for specific dietetic use 
Mwmf Friso Extra 1 poeder → Friso Extra 1 poeder                                           3118    Foods for specific dietetic use 
Mwmf Friso Extra 2 p 100 ml → Friso Extra 2 p 100 ml                                       2214    Foods for specific dietetic use 
Mwmf Friso Extra 2 powder → Friso Extra 2 poeder                                           3119    Foods for specific dietetic use 
Mwmf Friso Frisopep 1 p 100 ml → Friso Frisopep 1 p 100 ml                                 3108    Foods for specific dietetic use 
Mwmf Friso Frisopep 1 powder → Friso Frisopep 1 poeder                                     3109    Foods for specific dietetic use 

                                                                  27 

----------------------- Page 28-----------------------

                                               English index for NEVO online 2013 

Mwmf Friso Frisopep 2 p 100 ml → Friso Frisopep 2 p 100 ml                                   3110    Foods for specific dietetic use 
Mwmf Friso Frisopep 2 powder → Friso Frisopep 2 poeder                                       3111    Foods for specific dietetic use 
Mwmf Friso H.A. 1 powder → Friso H.A. 1 poeder                                               1929    Foods for specific dietetic use 
Mwmf Friso H.A. 2 p 100 ml → Friso H.A. 2 p 100 ml                                           2216    Foods for specific dietetic use 
Mwmf Friso H.A. 2 powder → Friso H.A. 2 poeder                                               3112    Foods for specific dietetic use 
Mwmf Friso H.A. p 100 ml → Friso H.A. 1 p 100 ml                                             2215    Foods for specific dietetic use 
Mwmf Friso Peutermelk 4 powder → Friso Peutermelk 4 poeder                                   3114    Foods for specific dietetic use 
Mwmf Friso Prematuur 1 powder → Friso Prematuur 1 poeder                                     3113    Foods for specific dietetic use 
Mwmf Friso Standaard 1 p 100 ml → Friso Standaard 1 p 100 ml                                 2208    Foods for specific dietetic use 
Mwmf Friso Standaard 1 powder → Friso Standaard 1 poeder                                     3121    Foods for specific dietetic use 
Mwmf Friso Standaard 2 p 100 ml → Friso Standaard 2 p 100 ml                                 2209    Foods for specific dietetic use 
Mwmf Friso Standaard 2 powder → Friso Standaard 2 poeder                                     3122    Foods for specific dietetic use 
Mwmf Friso Standaard 3 p 100 ml → Friso Standaard 3 p 100 ml                                 2210    Foods for specific dietetic use 
Mwmf Friso Standaard 3 powder → Friso Standaard 3 poeder                                     3123    Foods for specific dietetic use 
Mwmf Groeie start 1 powder → Groeie start 1 poeder Nestle                                    2174    Foods for specific dietetic use 
Mwmf Groeie start 2 powder Nestle → Groeie start 2 poeder Nestle                             2179    Foods for specific dietetic use 
Mwmf Groeie start 3 powder Nestle → Groeie start 3 poeder Nestle                             3126    Foods for specific dietetic use 
Mwmf Groeie start HA 1 powder → Groeie start HA 1 poeder Nestle                              2183    Foods for specific dietetic use 
Mwmf Groeie start HA 2 powder → Groeie start HA 2 poeder Nestle                              2185    Foods for specific dietetic use 
Mwmf Infatrini p 100 ml → Infatrini p 100 ml Nutricia                                        2129    Foods for specific dietetic use 
Mwmf Nutramigen 1 Lipil LGG p 100 ml → Nutramigen 1 Lipil LGG p 100 ml Mead                  2092    Foods for specific dietetic use 
Johnson 
Mwmf Nutramigen 1 Lipil LGG powder → Nutramigen 1 Lipil LGG poeder Mead                      2091    Foods for specific dietetic use 
Johnson 
Mwmf Nutramigen 2 Lipil LGG p 100 ml → Nutramigen 2 Lipil LGG p 100 ml Mead                  2094    Foods for specific dietetic use 
Johnson 
Mwmf Nutramigen 2 Lipil LGG powder → Nutramigen 2 Lipil LGG poeder Mead                      2093    Foods for specific dietetic use 
Johnson 
Mwmf Nutramigen AA w Lipil p 100ml → Nutramigen AA m Lipil p 100 ml Mead                     3010    Foods for specific dietetic use 
Johnson 
Mwmf Nutramigen AA w Lipil powder → Nutramigen AA m Lipil poeder Mead                        3015    Foods for specific dietetic use 
Johnson 
Mwmf Nutrilon 3 per 100 ml → Nutrilon 3 p 100 ml Nutricia                                    1973    Foods for specific dietetic use 
Mwmf Nutrilon AR 1 per 100 ml → Nutrilon AR 1 p 100 ml Nutricia                              1604    Foods for specific dietetic use 
Mwmf Nutrilon AR 1 powder → Nutrilon AR 1 poeder Nutricia                                    1636    Foods for specific dietetic use 
Mwmf Nutrilon AR 2 per 100 ml → Nutrilon AR 2 p 100 ml Nutricia                              2171    Foods for specific dietetic use 
Mwmf Nutrilon AR 2 powder → Nutrilon AR 2 poeder Nutricia                                    2160    Foods for specific dietetic use 
Mwmf Nutrilon Forte 2 p 100 ml → Nutrilon Forte 2 p 100 ml Nutricia                          2170    Foods for specific dietetic use 
Mwmf Nutrilon Forte 2 powder → Nutrilon Forte 2 poeder Nutricia                              2161    Foods for specific dietetic use 
Mwmf Nutrilon Hypo‐allergeen 1 p 100ml → Nutrilon Hypo‐allergeen 1 p 100 ml                  2168    Foods for specific dietetic use 
Nutricia 
Mwmf Nutrilon Hypo‐allergeen 1 powder → Nutrilon Hypo‐allergeen 1 poeder                     2155    Foods for specific dietetic use 
Nutricia 
Mwmf Nutrilon Hypo‐allergeen 2 p 100 ml → Nutrilon Hypo‐allergeen 2 p 100 ml                 2169    Foods for specific dietetic use 
Nutricia 
Mwmf Nutrilon Hypo‐allergeen 2 powder → Nutrilon Hypo‐allergeen 2 poeder                     2156    Foods for specific dietetic use 
Nutricia 
Mwmf Nutrilon Pepti 1 per 100 ml → Nutrilon Pep 1 p 100 ml Nutricia                          1637    Foods for specific dietetic use 
Mwmf Nutrilon Pepti 1 powder → Nutrilon Pep 1 poeder Nutricia                                1638    Foods for specific dietetic use 
Mwmf Nutrilon Pepti 2 per 100 ml → Nutrilon Pep 2 per 100 ml Nutricia                        1649    Foods for specific dietetic use 
Mwmf Nutrilon Pepti 2 poeder → Nutrilon Pep 2 poeder Nutricia                                1681    Foods for specific dietetic use 
Mwmf Nutrilon Soya 2 per 100 ml → Nutrilon Soya 2 p 100 ml Nutricia                          1331    Foods for specific dietetic use 
Mwmf Nutrilon Soya 2 powder → Nutrilon Soya 2 poeder Nutricia                                1330    Foods for specific dietetic use 
Mwmf Pepti‐Junior powder → Pep‐Junior poeder Nutricia                                        1293    Foods for specific dietetic use 
Mwmf Pregestimil Lipil powder → Pregesmil Lipil poeder Mead Johnson                          1783    Foods for specific dietetic use 

                                           N 

                                                                    28 

----------------------- Page 29-----------------------

                                                 English index for NEVO online 2013 

Nectarine → Nectarine                                                                          1812     Fruit 
Nougat → Nougat                                                                                2386     Sugar, confectionary, sweet prod. 
Nuggets vegetarian → Nuggets vegetarisch onbereid                                              2951     Soya prod. and vegetarian foods 
Nutmeg powder → Nootmuskaat                                                                     825     Herbs and spices 
Nuts macadamia unsalted → Noten macademia ongezouten                                           2844     Nuts, seeds and snacks 
Nuts mixed salted → Noten gemengd gezouten                                                     1935     Nuts, seeds and snacks 
Nuts mixed unsalted → Noten gemengd ongezouten                                                  207     Nuts, seeds and snacks 

                                            O 
Oat bran raw → Zemelen haver‐                                                                  3058     Cereal products 
Oatmeal → Mout haver‐                                                                           213     Cereal products 
Ocean perch prepared in microwave oven → Baars rood‐ bereid in magnetron z toev                1622     Fish 

Of Nutrison Adv Peptisorb p 100 ml → Nutrison Adv Pepsorb p 100 ml Nutricia                    1387     Foods for specific dietetic use 

Of Nutrison Adv Peptisorb powder p100 ml → Nutrison Adv Pepsorb Powder p100                    2104     Foods for specific dietetic use 
ml Nutricia 
Of Vivonex TEN powder Nestle → Vivonex TEN poeder Nestle                                       2207     Foods for specific dietetic use 
Oil Becel → Olie Becel‐                                                                         606     Fats, oils and savoury sauces 
Oil corn → Olie mais‐                                                                           312     Fats, oils and savoury sauces 
Oil corn germ → Olie maiskiem‐                                                                  608     Fats, oils and savoury sauces 
Oil linseed → Olie lijnzaad‐                                                                   3051     Fats, oils and savoury sauces 
Oil olive → Olie olijf‐                                                                         601     Fats, oils and savoury sauces 
Oil peanut → Olie arachide‐                                                                     308     Fats, oils and savoury sauces 
Oil safflower → Olie saﬄoer‐                                                                    607     Fats, oils and savoury sauces 
Oil soy → Olie soja‐                                                                            313     Fats, oils and savoury sauces 
Oil sunflower seed → Olie zonnebloem‐                                                           317     Fats, oils and savoury sauces 
Oil wok → Olie wok‐                                                                            2472     Fats, oils and savoury sauces 
Okra boiled → Okra gekookt                                                                     3135     Vegetables 
Okra raw → Okra rauw                                                                            680     Vegetables 
Olives tinned/glass → Olijven blik/glas                                                         137     Fruit 
Onion Welsh boiled → Ui sla‐ gekookt                                                           2738     Vegetables 
Onion Welsh raw → Ui sla‐ rauw                                                                 2737     Vegetables 
Onions boiled → Ui gekookt                                                                      64      Vegetables 
Onions deep‐fried sachet → Uitjes gefrituurd zak                                               1484     Vegetables 
Onions fried in margarine → Ui gebakken                                                        1393     Vegetables 
Onions raw → Ui rauw                                                                            63      Vegetables 
Onions silver‐skin sweet pickled low Na → Uien zilver‐ zoetzuur Na‐ glas                       1158     Vegetables 
Onions silverskin sweet pickled wo sugar → Uien zilver‐ zoetzuur z suiker glas                 1159     Vegetables 

Orange → Sinaasappel                                                                            171     Fruit 
Oregano dried → Oregano gedroogd                                                               1228     Herbs and spices 
Ostrich, raw → Struisvogelvlees rauw                                                           2089     Meat, meat products and poultry 
Oysters → Oesters                                                                               354     Fish 

                                            P 
Pancake → Pannenkoek                                                                            467     Composite dishes 
Pangasius prep in microwave oven → Pangasius bereid in magnetron z toev                        2765     Fish 
Papaya → Papaja                                                                                 693     Fruit 
Paprika sweet powder → Paprikapoeder                                                           1229     Herbs and spices 
Parsley dried → Peterselie gedroogd                                                            1230     Herbs and spices 
Parsley fresh → Peterselie vers                                                                 128     Herbs and spices 
Parsnip boiled → Pasnaak gekookt                                                               3128     Vegetables 
Parsnip raw → Pasnaak rauw                                                                     3127     Vegetables 
Partridge raw → Patrijs rauw                                                                    337     Meat, meat products and poultry 
Passion fruit → Passievrucht                                                                   1074     Fruit 
Pasta glutenfree raw Schar → Pasta glutenvrij rauw Schar                                       2271     Cereal products 

                                                                      29 

----------------------- Page 30-----------------------

                                               English index for NEVO online 2013 

Pasta w fibre Honig vezelrijk raw → Pasta Honig vezelrijk rauw                               3191    Cereal products 
Pasta white average boiled → Pasta wie gem gekookt                                          659      Cereal products 
Pasta white fresh boiled → Pasta wie vers gekookt                                            2781    Cereal products 
Pasta white raw → Pasta wie rauw                                                              4      Cereal products 
Pasta white w egg boiled → Pasta wie m ei gekookt                                            2780    Cereal products 
Pasta white wo egg boiled → Pasta wie z ei gekookt                                           2779    Cereal products 
Pasta wholemeal boiled → Pasta volkoren gekookt                                              2157    Cereal products 
Pasta wholemeal raw → Pasta volkoren rauw                                                    811     Cereal products 
Pastry puff cheese filled prepared → Kaassouﬄe bereid                                        3075    Nuts, seeds and snacks 
Pastry puff cheese filled unprepared → Kaassouﬄe onbereid                                    1488    Nuts, seeds and snacks 
Pastry tulumba tatlici Turkish → Gebak tulumba tatlici Turks                                 1366    Pastry, cake and biscuits 
Pate → Pate room‐                                                                           642      Meat, meat products and poultry 
Pate spreadable lean → Pate smeer‐ magere                                                    2381    Meat, meat products and poultry 
Pd Diasip p 100 ml Nutricia → Diasip p 100 ml Nutricia                                       3000    Foods for specific dietetic use 
Pd Enlive Plus p 100 ml Abbott → Enlive Plus p 100 ml Abbo                                   2959    Foods for specific dietetic use 
Pd Ensure Plus Advance p 100 ml Abbott → Ensure Plus Advance p 100 ml Abbo                   3083    Foods for specific dietetic use 

Pd Ensure Plus Fibre p 100 ml Abbott → Ensure Plus Fibre p 100 ml Abbo                       2961    Foods for specific dietetic use 
Pd Ensure Plus Fresh p 100 ml Abbott → Ensure Plus Fresh p 100 ml Abbo                       2962    Foods for specific dietetic use 
Pd Ensure Plus HP p 100 ml Abbott → Ensure Plus HP p 100 ml Abbo                             2963    Foods for specific dietetic use 
Pd Ensure Plus p 100 ml Abbott → Ensure Plus p 100 ml Abbo                                   2964    Foods for specific dietetic use 
Pd Ensure TwoCal p 100 ml Abbott → Ensure TwoCal p 100 ml Abbo                               2965    Foods for specific dietetic use 
Pd FortiCare p 100 ml → ForCare p 100 ml Nutricia                                            2124    Foods for specific dietetic use 
Pd Glucerna 1.5 p 100 ml Abbott → Glucerna 1.5 p 100 ml Abbo                                 3087    Foods for specific dietetic use 
Pd Glucerna p 100 ml Abbott → Glucerna p 100 ml Abbo                                         2966    Foods for specific dietetic use 
Pd Nutridrink Compact Fibre p 100 ml → Nutridrink Compact Fibre p 100 ml Nutricia            3179    Foods for specific dietetic use 

Pd Nutridrink Compact p 100 ml Nutricia → Nutridrink Compact p 100 ml Nutricia               2981    Foods for specific dietetic use 

Pd Nutridrink Compact Protein p 100 ml → Nutridrink Compact Protein p 100 ml                 3181    Foods for specific dietetic use 
Nutricia 
Pd Nutridrink Creme p 100 ml → Nutridrink Creme p 100 ml Nutricia                            1388    Foods for specific dietetic use 
Pd Nutridrink juice style p 100ml → Nutridrink Juice Style p 100 ml Nutricia                 1703    Foods for specific dietetic use 
Pd Nutridrink Multi Fibre per 100 ml → Nutridrink Mul Fibre p 100 ml Nutricia                1702    Foods for specific dietetic use 

Pd Nutridrink Protein p 100 ml → Nutridrink Protein p 100 ml Nutricia                        1048    Foods for specific dietetic use 
Pd Nutridrink Smoothie p 100 ml → Nutridrink Smoothie p 100 ml Nutricia                      3182    Foods for specific dietetic use 
Pd Nutridrink Yoghurt Style p 100 ml → Nutridrink Yoghurt Style p 100 ml Nutricia            1685    Foods for specific dietetic use 

Pd NutriniDrink Multi Fibre p 100 ml → NutriniDrink Mul Fibre p 100 ml Nutricia              2119    Foods for specific dietetic use 

Pd ProSure p 100 ml Abbott → ProSure p 100 ml Abbo                                           2979    Foods for specific dietetic use 
Pd Renilon 7.5 p 100 ml → Renilon 7.5 p 100 ml Nutricia                                      2123    Foods for specific dietetic use 
Pd Resource Citrotene powder Nestle → Resource Citrotene poeder Nestle                       1052    Foods for specific dietetic use 
Pd Resource Meritene powder Nestle → Resource Meritene poeder Nestle                         1050    Foods for specific dietetic use 
Pd Scandishake Mix powder → Scandishake Mix poeder Nutricia                                  2120    Foods for specific dietetic use 
Pea garden extra fine low sodium tinned → Doperwten extra ﬁjn Na‐ blik/glas                  1119    Vegetables 

Pea garden super fine low sodium tinned → Doperwten zeer ﬁjn Na‐ blik/glas                   1115    Vegetables 

Pea garden super fine tinned → Doperwten zeer ﬁjn/extra ﬁjn blik/glas                        135     Vegetables 
Peach without skin → Perzik z schil                                                         169      Fruit 
Peaches in syrup tinned → Perziken op siroop blik/glas                                       189     Fruit 
Peanut butter → Pindakaas                                                                    455     Savoury sandwich filling 
Peanut butter light → Pindakaas light                                                        2367    Savoury sandwich filling 
Peanut butter with nut pieces → Pindakaas m stukjes noot                                     541     Savoury sandwich filling 

                                                                    30 

----------------------- Page 31-----------------------

                                               English index for NEVO online 2013 

Peanut sauce homemade w water w fat → Saus sate‐ huishoudelijk bereid m water m              1913    Fats, oils and savoury sauces 
vet 
Peanut sauce jar prepared → Saus sate‐ op basis potje bereid                                 616     Fats, oils and savoury sauces 
Peanut sauce packet prepared → Saus sate‐ op basis pakje bereid                              1938    Fats, oils and savoury sauces 
Peanuts coated → Noten borrel‐                                                               546     Nuts, seeds and snacks 
Peanuts dry roasted → Noten pinda's dry roasted                                              2048    Nuts, seeds and snacks 
Peanuts salted → Noten pinda's gezouten                                                      876     Nuts, seeds and snacks 
Peanuts sugar coated → Noten pinda's suiker‐                                                 2345    Nuts, seeds and snacks 
Peanuts unsalted → Noten pinda's ongezouten                                                  204     Nuts, seeds and snacks 
Pear dried → Peren gedroogd                                                                  187     Fruit 
Pear dried soaked in water → Peren gedroogd geweekt                                          2955    Fruit 
Pear with skin → Peer m schil                                                                2748    Fruit 
Pear without skin → Peer z schil                                                             168     Fruit 
Pears in syrup tinned → Peren op siroop blik/glas                                            188     Fruit 
Peas and carrots frozen unprepared → Doperwten m wortelen diepvries onbereid                 1139    Vegetables 

Peas and carrots tinned → Doperwten m wortelen blik/glas                                     136     Vegetables 
Peas chick boiled → Erwten kikker‐ gekookt                                                   1095    Legumes 
Peas fresh boiled → Doperwten gekookt                                                        963     Vegetables 
Peas frozen boiled → Doperwten diepvries gekookt                                             953     Vegetables 
Peas garden medium fine tinned → Doperwten middelﬁjn blik/glas                               134     Vegetables 
Peas green boiled → Erwten groene gekookt                                                    972     Legumes 
Peas green dried → Erwten groene gedroogd                                                    118     Legumes 
Peas green split splitpesie dried → Erwten splitpesie gedroogd                               686     Legumes 
Peas mange‐tout raw → Peultjes rauw                                                          35      Vegetables 
Peas marrowfat legumes boiled → Kapucijners gekookt                                          969     Legumes 
Peas marrowfat legumes dried → Kapucijners gedroogd                                          119     Legumes 
Peas marrowfat legumes tinned → Kapucijners blik/glas                                        196     Legumes 
Peas raw → Doperwten rauw                                                                    23      Vegetables 
Pecan nuts unsalted → Noten pecan‐ ongezouten                                                1895    Nuts, seeds and snacks 
Pef Fortify Powder p 100 ml Nutricia → Forfy Powder p 100 ml Nutricia                        3006    Foods for specific dietetic use 
Pef imm modul Impact p 100 ml Nestle → Impact p 100 ml Nestle                                1796    Foods for specific dietetic use 
Pef Isosource Energy Fibre p 100 ml → Isosource Energy Fibre p 100 ml Nestle                 2191    Foods for specific dietetic use 

Pef Isosource energy p 100 ml Nestle → Isosource energy p 100 ml Nestle                      2020    Foods for specific dietetic use 
Pef Isosource Junior p 100 ml Nestle → Isosource Junior p 100 ml Nestle                      1794    Foods for specific dietetic use 
Pef Isosource MCT powder Nestle → Isosource MCT poeder Nestle                                1250    Foods for specific dietetic use 
Pef Isosource Protein Fibre p 100 ml → Isosource Protein Fibre p 100 ml Nestle               2192    Foods for specific dietetic use 

